Date,Open,High,Low,Close,Volume,Name
6/20/2013,200.67,201.7,197.28,197.35,4516329,IBM
6/21/2013,198.5,198.52,193.54,195.46,8918918,IBM
6/24/2013,193.99,194.91,191.34,193.54,4356153,IBM
6/25/2013,195.31,195.59,193.15,194.98,3848021,IBM
6/26/2013,195.97,196.23,194.5,194.86,3320202,IBM
6/27/2013,196.05,196.9,195.29,195.65,3519332,IBM
6/28/2013,191.73,192.66,188.41,191.11,10056856,IBM
7/1/2013,192.15,193.8,191.12,191.28,4442422,IBM
7/2/2013,190.78,193.23,190.26,191.5,3657855,IBM
7/3/2013,190.98,194.22,190.51,193.25,1878313,IBM
7/5/2013,194.49,195.16,192.35,194.93,2407971,IBM
7/8/2013,195.6,195.78,194.61,194.98,2948458,IBM
7/9/2013,191.88,192.8,190.78,191.3,5204685,IBM
7/10/2013,191.51,193.43,191.27,192.25,3891960,IBM
7/11/2013,193.78,194.11,192.61,192.8,4179123,IBM
7/12/2013,193.07,193.7,191.59,192.07,4495892,IBM
7/15/2013,192.42,194.89,191.68,194,5678238,IBM
7/16/2013,194.04,194.58,192.68,193.85,3747394,IBM
7/17/2013,194.72,194.89,193.03,194.55,6868411,IBM
7/18/2013,198.27,200.94,195.99,197.99,8394310,IBM
7/19/2013,197.91,197.99,193.24,193.54,6998591,IBM
7/22/2013,193.4,195.79,193.28,194.09,3399461,IBM
7/23/2013,194.21,196.43,194.1,194.98,2864114,IBM
7/24/2013,195.95,197.3,195.86,196.61,2958239,IBM
7/25/2013,196.3,197.83,195.66,197.22,3014255,IBM
7/26/2013,196.59,197.37,195,197.35,2485006,IBM
7/29/2013,196.83,197.19,195.53,196.21,2113754,IBM
7/30/2013,196.99,197.83,195.81,196.01,2663216,IBM
7/31/2013,194.49,196.91,194.49,195.04,3809982,IBM
8/1/2013,196.65,197.17,195.41,195.81,2877770,IBM
8/2/2013,195.5,195.5,193.22,195.16,3873908,IBM
8/5/2013,195.16,195.88,194.35,195.5,2492663,IBM
8/6/2013,192.26,192.51,190.27,190.99,5939557,IBM
8/7/2013,189.6,189.93,188.05,188.56,3901716,IBM
8/8/2013,189.45,189.87,186.79,187.93,4547756,IBM
8/9/2013,188,189.16,187,187.82,3250000,IBM
8/12/2013,186.97,189.56,186.89,189.09,3026839,IBM
8/13/2013,189.54,189.99,187.56,188.42,3542932,IBM
8/14/2013,188.58,188.93,187.3,187.53,2899115,IBM
8/15/2013,186.23,187,185.45,185.79,3692360,IBM
8/16/2013,185.54,186.46,185.34,185.34,3427964,IBM
8/19/2013,185.3,186.5,183.98,184.23,3251127,IBM
8/20/2013,184.37,185.63,183.17,184.56,3122098,IBM
8/21/2013,184.67,186.57,184.28,184.86,3551207,IBM
8/22/2013,185.65,186.25,184.25,185.19,2354836,IBM
8/23/2013,185.34,185.74,184.57,185.42,2295092,IBM
8/26/2013,185.27,187,184.68,184.74,2174908,IBM
8/27/2013,183.63,184.5,182.57,182.74,3190642,IBM
8/28/2013,182.68,183.47,181.1,182.16,3979196,IBM
8/29/2013,181.96,183.7,181.44,182.64,2981180,IBM
8/30/2013,182.75,182.99,181.51,182.27,2731141,IBM
9/3/2013,183.63,184.32,182.51,183.96,3487469,IBM
9/4/2013,183.58,184.19,182.31,183.13,2601909,IBM
9/5/2013,183.35,185,183.07,184.15,2869883,IBM
9/6/2013,184.65,184.99,182.65,183.03,2903717,IBM
9/9/2013,183.68,185.49,183.31,184.98,3017439,IBM
9/10/2013,187.2,187.65,186.37,186.6,3149830,IBM
9/11/2013,186.83,190.87,186.82,190.7,4959558,IBM
9/12/2013,190.96,191.32,189.85,190.73,3354845,IBM
9/13/2013,191.21,193.1,191,192.17,3710354,IBM
9/16/2013,193.7,194.81,192.61,193.15,3907186,IBM
9/17/2013,193.42,194.15,191.83,192.16,2931728,IBM
9/18/2013,192.6,194.89,192,194.42,3841926,IBM
9/19/2013,194.18,194.89,193.22,193.39,3178067,IBM
9/20/2013,193.96,194.43,190.02,190.02,8531193,IBM
9/23/2013,190.06,192.41,189.33,190.99,3340891,IBM
9/24/2013,190.93,191.56,189.66,189.97,3085242,IBM
9/25/2013,190.14,190.62,188.5,189.47,2654833,IBM
9/26/2013,190.1,191.76,189.46,190.22,2093584,IBM
9/27/2013,188.87,188.94,186.45,186.92,3907904,IBM
9/30/2013,185.56,186.74,184.34,185.18,3978234,IBM
10/1/2013,185.34,186.65,184.65,186.38,2682184,IBM
10/2/2013,185.54,186.31,184.41,184.96,3618459,IBM
10/3/2013,184.7,184.96,183,183.86,3212240,IBM
10/4/2013,184.17,185.13,183.58,184.1,2864163,IBM
10/7/2013,181.85,183.31,181.85,182.01,3968362,IBM
10/8/2013,181.89,181.99,178.71,178.72,5579833,IBM
10/9/2013,179.37,181.67,179.1,181.32,4424359,IBM
10/10/2013,183.17,184.77,182.36,184.77,3659606,IBM
10/11/2013,185.25,186.23,184.12,186.16,3232828,IBM
10/14/2013,185.41,186.99,184.42,186.97,2663207,IBM
10/15/2013,185.74,185.94,184.22,184.66,3367275,IBM
10/16/2013,185.42,186.73,184.99,186.73,6717979,IBM
10/17/2013,173.84,177,172.57,174.83,22368939,IBM
10/18/2013,174.8,175,173.25,173.78,10552466,IBM
10/21/2013,174.42,174.75,172.63,172.86,7098685,IBM
10/22/2013,173.35,175.57,172.95,174.97,6980623,IBM
10/23/2013,175.09,175.99,174.4,175.77,5416339,IBM
10/24/2013,176.43,177.89,176.25,177.8,5534885,IBM
10/25/2013,178.43,179.1,176.26,176.85,4844399,IBM
10/28/2013,177.04,177.89,176.2,177.35,3712733,IBM
10/29/2013,177.62,182.32,177.5,182.12,8909330,IBM
10/30/2013,181.69,182.18,179.86,180.15,5275922,IBM
10/31/2013,179.65,181.67,179.04,179.21,4318185,IBM
11/1/2013,179.81,180.34,178.88,179.23,3644628,IBM
11/4/2013,179.9,180.8,179.34,180.27,3484345,IBM
11/5/2013,179.54,179.8,177.71,177.85,6103386,IBM
11/6/2013,177.91,179.75,177.78,179.19,4560659,IBM
11/7/2013,179.6,181.39,179.6,180,5221281,IBM
11/8/2013,178.83,180.08,177.35,179.99,6275035,IBM
11/11/2013,180.19,183.39,180.04,182.88,5222299,IBM
11/12/2013,182.53,184.05,182.26,183.07,4258623,IBM
11/13/2013,182.27,183.55,181.59,183.55,4711276,IBM
11/14/2013,180.48,183.2,179.66,182.21,6322676,IBM
11/15/2013,182.38,183.28,181.16,183.19,5179511,IBM
11/18/2013,183.52,184.99,183.27,184.47,5344864,IBM
11/19/2013,184.63,186.2,184.15,185.25,4577037,IBM
11/20/2013,185.22,186.24,184.64,185.19,3646117,IBM
11/21/2013,185.54,185.75,183.41,184.13,4459451,IBM
11/22/2013,183.5,184.99,179.92,181.3,7610518,IBM
11/25/2013,180.25,180.75,177.82,178.94,7162374,IBM
11/26/2013,178.67,178.94,177.31,177.31,5756174,IBM
11/27/2013,177.83,180.18,177.82,178.97,4596474,IBM
11/29/2013,179.21,180.76,179,179.68,2870500,IBM
12/2/2013,179.46,179.59,177.12,177.48,4561577,IBM
12/3/2013,177,178.23,175.64,176.08,5864045,IBM
12/4/2013,175.37,177.5,175.16,175.74,5267364,IBM
12/5/2013,176.15,176.86,175.28,176.08,4385041,IBM
12/6/2013,176.7,178,176.01,177.67,4741119,IBM
12/9/2013,177.99,178.15,176.83,177.46,3796620,IBM
12/10/2013,176.88,177.67,176.06,177.12,4128386,IBM
12/11/2013,177,177.76,175.1,175.2,4090438,IBM
12/12/2013,175.06,175.8,173.3,173.37,5671649,IBM
12/13/2013,173.52,174.38,172.73,172.8,4184836,IBM
12/16/2013,173.04,178.35,172.73,177.85,7521001,IBM
12/17/2013,177.36,177.49,175.12,175.76,5476405,IBM
12/18/2013,176.45,178.74,174.85,178.7,5698437,IBM
12/19/2013,177.88,180.54,177.88,180.22,5929584,IBM
12/20/2013,180.08,182,180.02,180.02,7655998,IBM
12/23/2013,181.05,182.93,180.61,182.23,4082821,IBM
12/24/2013,181.96,183.5,181.91,183.22,1613614,IBM
12/26/2013,183.56,185.56,183.51,185.35,3325841,IBM
12/27/2013,185.84,186.5,184.56,185.08,3382117,IBM
12/30/2013,185.32,186.7,184.67,186.41,3018594,IBM
12/31/2013,186.49,187.79,186.3,187.57,3620413,IBM
1/2/2014,187.21,187.4,185.2,185.53,4546809,IBM
1/3/2014,185.83,187.35,185.3,186.64,4064095,IBM
1/6/2014,187.15,187.36,185.3,186,4068105,IBM
1/7/2014,186.39,190.35,186.38,189.71,5934322,IBM
1/8/2014,189.33,189.42,187.26,187.97,4604105,IBM
1/9/2014,189.02,189.5,186.55,187.38,4322284,IBM
1/10/2014,188.31,188.57,186.28,187.26,4023089,IBM
1/13/2014,186.26,186.95,183.86,184.16,5789107,IBM
1/14/2014,185.06,186.43,183.88,185.92,4619509,IBM
1/15/2014,185.82,188.65,185.49,187.74,4829291,IBM
1/16/2014,187.53,188.99,186.8,188.76,4775167,IBM
1/17/2014,188.04,190.81,187.86,190.09,7671146,IBM
1/21/2014,190.23,190.39,186.79,188.43,11121410,IBM
1/22/2014,181.28,183.5,179.67,182.25,13800586,IBM
1/23/2014,181.43,183.72,180.71,182.73,6974334,IBM
1/24/2014,181.25,182.81,179.64,179.64,6938768,IBM
1/27/2014,179.6,179.65,177.66,177.9,5209244,IBM
1/28/2014,178.05,178.45,176.16,176.85,5336989,IBM
1/29/2014,175.98,178.53,175.89,176.4,4971142,IBM
1/30/2014,177.17,177.86,176.36,177.36,4854397,IBM
1/31/2014,176.11,177.84,175.34,176.68,5195381,IBM
2/3/2014,176.02,176.02,172.72,172.9,7187767,IBM
2/4/2014,173.53,173.75,172.36,172.84,4351180,IBM
2/5/2014,172.19,174.97,172.19,174.24,4714375,IBM
2/6/2014,173.97,174.85,173.79,174.67,4292478,IBM
2/7/2014,175.64,177.56,175.07,177.25,4725647,IBM
2/10/2014,176.97,177.65,176.25,177.14,3544486,IBM
2/11/2014,176.81,180.39,176.8,179.7,4654207,IBM
2/12/2014,179.52,181.25,179.26,180.24,3984148,IBM
2/13/2014,178.22,182.36,177.86,181.84,4482761,IBM
2/14/2014,181.26,184.43,180.99,183.69,4665873,IBM
2/18/2014,183.18,184,182.32,183.19,4435484,IBM
2/19/2014,182.74,185.65,182.41,182.95,4671705,IBM
2/20/2014,182.96,184.86,182.79,184.26,4968267,IBM
2/21/2014,184.25,185.71,182.62,182.79,5699331,IBM
2/24/2014,182.82,185.16,182.82,183.45,4595312,IBM
2/25/2014,183.52,184.6,182.88,183.23,3902332,IBM
2/26/2014,183.94,185.28,183.56,184.06,3740884,IBM
2/27/2014,183.83,185.95,183.81,185.27,3827965,IBM
2/28/2014,185.38,186.12,183.65,185.17,4668452,IBM
3/3/2014,183.33,184.64,182.82,184.26,3952704,IBM
3/4/2014,185.81,187.16,185.68,186.44,4734235,IBM
3/5/2014,186.57,187.95,186.4,187.14,3487359,IBM
3/6/2014,187.37,188.39,186.9,187.64,3817529,IBM
3/7/2014,188.35,188.92,187.18,187.68,4117826,IBM
3/10/2014,187.55,188.37,185.85,186.39,4594054,IBM
3/11/2014,187.41,188.45,186.04,186.76,4229679,IBM
3/12/2014,186.01,187.45,185.89,186.22,4833158,IBM
3/13/2014,186.41,187,183.71,183.9,4913208,IBM
3/14/2014,183.89,184.29,182.21,182.21,5490326,IBM
3/17/2014,182.66,186.35,182.66,185.81,4938754,IBM
3/18/2014,185.99,187.9,185.54,186.81,3961319,IBM
3/19/2014,185.6,186.7,183.5,184.71,4323930,IBM
3/20/2014,184.47,188.26,184.17,187.9,5062629,IBM
3/21/2014,188.5,188.7,186.4,186.67,12535281,IBM
3/24/2014,187.43,189.44,187.37,188.25,5738492,IBM
3/25/2014,188.76,195.4,188.7,195.04,10912699,IBM
3/26/2014,194.98,195.63,191.96,192.62,6851772,IBM
3/27/2014,191.91,192.67,189.32,189.83,6767653,IBM
3/28/2014,189.94,192.62,189.11,190.45,5194443,IBM
3/31/2014,191.64,193.77,191.4,192.49,8537746,IBM
4/1/2014,193.12,195.13,192.78,194.5,5395346,IBM
4/2/2014,194.24,194.5,192.49,193.55,4924133,IBM
4/3/2014,193.2,193.38,192.35,192.69,4091060,IBM
4/4/2014,193.12,193.97,191.28,191.77,6090863,IBM
4/7/2014,191.72,195.31,191.57,194.52,6747080,IBM
4/8/2014,193.89,194.17,192.69,193.29,5125001,IBM
4/9/2014,193.88,197,193.6,196.64,5485124,IBM
4/10/2014,196.06,199.21,195.66,195.68,8425601,IBM
4/11/2014,195.04,197,194.27,195.19,4835214,IBM
4/14/2014,196.24,198.24,195.88,197.77,5433621,IBM
4/15/2014,195.98,197.41,195.42,197.02,5353177,IBM
4/16/2014,198.05,198.71,195,196.4,8527295,IBM
4/17/2014,187.25,190.7,187.01,190.01,11255493,IBM
4/21/2014,189.8,192.8,189.74,192.27,5425283,IBM
4/22/2014,192.01,193,191.2,192.15,3878619,IBM
4/23/2014,191.79,192.41,190.11,191.73,4736919,IBM
4/24/2014,192.22,192.22,190.03,190.22,4407352,IBM
4/25/2014,190.54,190.67,189.11,189.63,3871407,IBM
4/28/2014,191.14,193.99,190.58,193.14,5638334,IBM
4/29/2014,193.59,195.94,193.41,195.11,4626352,IBM
4/30/2014,194.38,196.86,194.35,196.47,4211284,IBM
5/1/2014,196.31,196.74,193.15,193.53,3675823,IBM
5/2/2014,193.75,193.84,191.25,191.44,3052953,IBM
5/5/2014,191.05,191.49,189.8,191.26,2222168,IBM
5/6/2014,190.93,190.95,189.25,190.03,3188706,IBM
5/7/2014,189.34,190.3,186.93,189.3,3821023,IBM
5/8/2014,189.16,190.57,188.23,188.91,2431945,IBM
5/9/2014,188.98,190.59,188.37,190.08,2261739,IBM
5/12/2014,191.12,193.02,190.94,192.57,3778611,IBM
5/13/2014,192.79,193.03,191.76,192.19,2226997,IBM
5/14/2014,191.91,191.99,188.17,188.72,5255970,IBM
5/15/2014,189.07,189.08,186.18,186.46,4202556,IBM
5/16/2014,186.27,187.41,185.93,187.06,3949644,IBM
5/19/2014,186.61,187.13,186.04,187,3270670,IBM
5/20/2014,186.25,186.7,184.7,184.89,3032896,IBM
5/21/2014,185.85,187.16,184.95,186.39,2988348,IBM
5/22/2014,186.45,186.45,185.03,185.68,2218149,IBM
5/23/2014,185.84,186.14,185.31,185.94,2563424,IBM
5/27/2014,184.8,185.65,183.93,184.78,4794501,IBM
5/28/2014,184.48,184.88,182.94,183.08,3724124,IBM
5/29/2014,183.64,183.78,182.33,183.76,2759978,IBM
5/30/2014,183.38,184.57,182.49,184.36,4620207,IBM
6/2/2014,184.76,186.28,184.67,185.69,3204034,IBM
6/3/2014,185.55,185.76,184.12,184.37,2517123,IBM
6/4/2014,184.71,185.45,184.2,184.51,2376981,IBM
6/5/2014,184.66,186.09,183.92,185.98,2861974,IBM
6/6/2014,186.47,187.65,185.9,186.37,3296900,IBM
6/9/2014,186.22,187.64,185.96,186.22,2728403,IBM
6/10/2014,186.2,186.22,183.82,184.29,4157062,IBM
6/11/2014,183.61,184.2,182.01,182.25,4065310,IBM
6/12/2014,182.48,182.55,180.91,181.22,4425491,IBM
6/13/2014,182,183,181.52,182.56,2778984,IBM
6/16/2014,182.4,182.71,181.24,182.35,3556218,IBM
6/17/2014,181.9,182.81,181.56,182.26,2460857,IBM
6/18/2014,182.04,183.61,181.79,183.6,3935653,IBM
6/19/2014,184.12,184.47,182.36,182.82,3551276,IBM
6/20/2014,182.59,182.67,181.4,181.55,10686834,IBM
6/23/2014,181.92,182.25,181,182.14,3231699,IBM
6/24/2014,181.5,183,180.65,180.88,3875453,IBM
6/25/2014,180.25,180.97,180.06,180.72,2763020,IBM
6/26/2014,180.87,181.37,179.27,180.37,3258470,IBM
6/27/2014,179.77,182.46,179.66,181.71,4575680,IBM
6/30/2014,181.33,181.93,180.26,181.27,4228836,IBM
7/1/2014,181.7,187.27,181.7,186.35,6644363,IBM
7/2/2014,186.34,188.99,186.17,188.39,5097199,IBM
7/3/2014,188.39,188.81,187.35,188.53,2422363,IBM
7/7/2014,187.61,188.27,187.44,188.04,2958947,IBM
7/8/2014,187.65,188.08,186.37,187.22,3135115,IBM
7/9/2014,187.68,188.9,186.89,188.42,3309559,IBM
7/10/2014,186.44,188.05,186.21,187.7,3177816,IBM
7/11/2014,187.73,188.35,186.7,188,2403840,IBM
7/14/2014,188.55,190.44,188.53,189.86,4502202,IBM
7/15/2014,189.54,190.08,188.21,188.49,4873452,IBM
7/16/2014,192.24,193.36,190.76,192.36,7815648,IBM
7/17/2014,192.36,195.95,192,192.49,8872269,IBM
7/18/2014,191.96,193.44,190,192.5,8169325,IBM
7/21/2014,191.3,191.7,189.25,190.85,4154740,IBM
7/22/2014,191.59,194.72,191.56,194.09,4853041,IBM
7/23/2014,194.11,194.9,193.57,193.63,3584465,IBM
7/24/2014,193.95,195.62,193.75,195.24,3612656,IBM
7/25/2014,195.3,195.9,193.79,194.4,3376455,IBM
7/28/2014,194.3,196.4,193.65,195.78,3242443,IBM
7/29/2014,195.3,195.89,194.54,194.57,3264409,IBM
7/30/2014,195.2,195.99,192.9,194,3945601,IBM
7/31/2014,192.84,194.29,191.54,191.67,4208005,IBM
8/1/2014,190.5,191.5,188.86,189.15,5181080,IBM
8/4/2014,189.35,189.95,188.6,189.64,2125935,IBM
8/5/2014,188.75,189.2,186.44,187.1,3307945,IBM
8/6/2014,185.36,186.88,184.44,185.97,3847046,IBM
8/7/2014,186.64,186.68,183.58,184.3,2708935,IBM
8/8/2014,184.4,186.67,183.58,186.63,2781936,IBM
8/11/2014,187.81,188.36,186.28,187.47,2527208,IBM
8/12/2014,187.45,188.69,186.81,187.34,1858635,IBM
8/13/2014,188,188.48,187.37,187.95,1797016,IBM
8/14/2014,187.57,188.17,186.93,187.88,1929581,IBM
8/15/2014,187.85,188.88,186.79,187.38,2815822,IBM
8/18/2014,188.1,189.81,187.76,189.36,2420398,IBM
8/19/2014,190.04,190.25,189.36,190.07,2040117,IBM
8/20/2014,189.86,190.39,189.25,190.1,2177702,IBM
8/21/2014,190.9,192.07,190.5,191.23,2497985,IBM
8/22/2014,190.77,191.88,190.29,190.41,1940434,IBM
8/25/2014,191.39,191.81,190.71,191.16,1726100,IBM
8/26/2014,191.02,193.53,191.02,192.99,3175399,IBM
8/27/2014,193.03,194.13,191.56,192.25,2190285,IBM
8/28/2014,191.47,192.3,190.66,192,1503582,IBM
8/29/2014,192.28,192.75,191.14,192.3,2911097,IBM
9/2/2014,192.68,192.97,190.93,191.56,2679659,IBM
9/3/2014,192.39,192.95,191.86,191.95,1824378,IBM
9/4/2014,191.69,192.69,190.06,190.68,2868754,IBM
9/5/2014,190.53,191.75,190.09,191.2,2261215,IBM
9/8/2014,190.75,191.2,189.51,190.14,2525626,IBM
9/9/2014,190.34,190.74,189.78,189.99,2403631,IBM
9/10/2014,190.12,192.15,190.1,191.54,2765324,IBM
9/11/2014,191.08,192.78,190.12,191.72,2299390,IBM
9/12/2014,191.47,191.6,190.57,191.28,2900967,IBM
9/15/2014,191.42,192.49,190.58,191.81,2457803,IBM
9/16/2014,191.25,193.57,190.82,192.96,2561528,IBM
9/17/2014,193.22,193.64,192.3,192.8,3214117,IBM
9/18/2014,192.79,194.13,192.71,193.75,2963446,IBM
9/19/2014,194.54,195,193.19,194,8854514,IBM
9/22/2014,193.72,194.14,192.63,193.11,3317962,IBM
9/23/2014,192.75,193.07,191.52,191.62,3301797,IBM
9/24/2014,191,192.45,189.88,192.31,3082594,IBM
9/25/2014,192.05,192.5,188.97,189.01,4158816,IBM
9/26/2014,188.93,190.33,188.61,190.06,2494024,IBM
9/29/2014,188.51,189.96,188.12,189.64,2344723,IBM
9/30/2014,189.64,190.85,189.15,189.83,2932556,IBM
10/1/2014,189.91,190.4,186.79,187.17,3723192,IBM
10/2/2014,187.66,187.78,186.24,186.91,2283619,IBM
10/3/2014,188.11,189.37,187.56,188.67,3071521,IBM
10/6/2014,189.69,190.89,188.71,189.04,2100191,IBM
10/7/2014,187.77,188.12,185.54,185.71,2994065,IBM
10/8/2014,185.97,189.6,185.61,189.36,2985329,IBM
10/9/2014,189.12,189.5,186.09,186.42,2625609,IBM
10/10/2014,185.86,187.74,185.1,185.93,5090345,IBM
10/13/2014,185.49,186.65,183.42,183.52,3599924,IBM
10/14/2014,184.89,185.72,183.59,183.8,3924974,IBM
10/15/2014,182.46,183.79,178.75,181.75,6897656,IBM
10/16/2014,179.8,181.48,178.69,179.84,5578683,IBM
10/17/2014,181.24,182.84,180.22,182.05,4354442,IBM
10/20/2014,166.84,170.33,166.69,169.1,23416511,IBM
10/21/2014,166.4,166.68,161.68,163.23,20953605,IBM
10/22/2014,162.41,165.41,161.1,161.79,11091424,IBM
10/23/2014,162.12,162.83,161.54,162.18,7600270,IBM
10/24/2014,162.1,162.44,161.45,162.08,6652379,IBM
10/27/2014,162,162.91,161.81,161.87,4989437,IBM
10/28/2014,162,163.6,161.8,163.6,7896863,IBM
10/29/2014,164.33,164.62,162.76,163.46,4741689,IBM
10/30/2014,163.5,164.62,163.02,164.35,3895979,IBM
10/31/2014,165.48,165.59,163.62,164.4,5818375,IBM
11/3/2014,164.25,164.54,163.38,164.36,4690274,IBM
11/4/2014,164.34,164.36,162.24,162.65,4247079,IBM
11/5/2014,163.13,163.54,161.56,161.82,4104747,IBM
11/6/2014,161.28,161.53,160.05,161.46,4067641,IBM
11/7/2014,161.42,162.21,160.85,162.07,3494803,IBM
11/10/2014,161.9,164.47,161.61,163.49,4958236,IBM
11/11/2014,163.7,163.9,162.6,163.3,3535694,IBM
11/12/2014,162.28,163,161.76,161.92,3378229,IBM
11/13/2014,162,162.8,161.8,162.79,3239726,IBM
11/14/2014,162.1,164.49,161.69,164.16,4978415,IBM
11/17/2014,164.16,164.97,163.72,164.16,4798933,IBM
11/18/2014,164.73,164.75,161.89,161.89,5412495,IBM
11/19/2014,162.05,162.1,160.96,161.43,3802631,IBM
11/20/2014,160.95,161.5,159.8,160.64,4183102,IBM
11/21/2014,161.83,161.95,160.75,160.92,4076875,IBM
11/24/2014,161.54,163.86,161.06,162.15,6619032,IBM
11/25/2014,162.65,163.5,161.56,161.76,4062378,IBM
11/26/2014,161.93,162.1,161.01,161.95,3967223,IBM
11/28/2014,162.75,163.37,161.44,162.17,2405512,IBM
12/1/2014,161.64,163.32,161.35,161.54,4168384,IBM
12/2/2014,162.47,162.73,161.64,162.67,3465747,IBM
12/3/2014,162.47,164.52,162,164.52,6434994,IBM
12/4/2014,164.01,164.5,163.01,164.05,3862916,IBM
12/5/2014,163.61,164.5,162.91,163.27,3013500,IBM
12/8/2014,163.29,163.29,161.54,161.86,2851383,IBM
12/9/2014,160.84,163.02,160.8,162.99,3865905,IBM
12/10/2014,163.01,163.33,160.03,160.51,4082384,IBM
12/11/2014,160.82,162.93,160.52,161.07,3989571,IBM
12/12/2014,160.25,160.5,155.33,155.38,8611748,IBM
12/15/2014,155.93,156.74,152.84,153.06,6500311,IBM
12/16/2014,152.03,154.89,150.5,151.41,6782593,IBM
12/17/2014,151.52,153.31,151.11,151.93,5139465,IBM
12/18/2014,153.58,157.68,153.3,157.68,7302356,IBM
12/19/2014,157.49,160.41,157.49,158.51,8864850,IBM
12/22/2014,158.33,161.91,158.33,161.44,4682509,IBM
12/23/2014,162.23,162.9,161.61,162.24,4044220,IBM
12/24/2014,162.88,162.99,161.61,161.82,1869977,IBM
12/26/2014,162.27,163.09,162.01,162.34,1912310,IBM
12/29/2014,162,162.34,159.45,160.51,3331833,IBM
12/30/2014,160.02,160.82,159.79,160.05,2829904,IBM
12/31/2014,160.41,161.5,160.38,160.44,4011909,IBM
1/2/2015,161.31,163.31,161,162.06,5525466,IBM
1/5/2015,161.27,161.27,159.19,159.51,4880389,IBM
1/6/2015,159.67,159.96,155.17,156.07,6146712,IBM
1/7/2015,157.2,157.2,154.03,155.05,4701839,IBM
1/8/2015,156.24,159.04,155.55,158.42,4241113,IBM
1/9/2015,158.42,160.34,157.25,159.11,4488347,IBM
1/12/2015,159,159.25,155.76,156.44,4187638,IBM
1/13/2015,157.26,159.97,155.68,156.81,4377510,IBM
1/14/2015,154.86,156.49,153.74,155.8,4690294,IBM
1/15/2015,156.69,156.97,154.16,154.57,4251723,IBM
1/16/2015,153.82,157.63,153.82,157.14,5756041,IBM
1/20/2015,156.7,157.33,154.03,156.95,8392773,IBM
1/21/2015,153.03,154.5,151.07,152.09,11897123,IBM
1/22/2015,151.94,155.72,151.76,155.39,6120113,IBM
1/23/2015,155.03,157.6,154.89,155.87,4834847,IBM
1/26/2015,158.26,159.46,155.77,156.36,7888143,IBM
1/27/2015,154.94,155.09,152.59,153.67,5659568,IBM
1/28/2015,154,154.53,151.55,151.55,4495933,IBM
1/29/2015,151.38,155.58,149.52,155.48,8320847,IBM
1/30/2015,153.91,155.24,153.04,153.31,6563570,IBM
2/2/2015,154,154.66,151.51,154.66,4712247,IBM
2/3/2015,154.75,158.6,154.75,158.47,5539406,IBM
2/4/2015,157.21,158.71,156.7,156.96,3678459,IBM
2/5/2015,157.29,158.59,157.15,157.91,5253637,IBM
2/6/2015,157.34,158.08,156.23,156.72,3256452,IBM
2/9/2015,156,157.5,155.4,155.75,3057726,IBM
2/10/2015,156.74,158.56,155.08,158.56,4440614,IBM
2/11/2015,157.76,159.09,157.17,158.2,3626658,IBM
2/12/2015,158.72,159.5,158.09,158.52,3333063,IBM
2/13/2015,158.78,160.8,158.64,160.4,3706919,IBM
2/17/2015,159.75,161.41,159.73,160.96,2894508,IBM
2/18/2015,161.86,162.47,160.64,162.19,4358385,IBM
2/19/2015,162.05,164.49,161.44,163.89,3504380,IBM
2/20/2015,163.64,164.34,162.09,163.65,3352982,IBM
2/23/2015,164.23,164.4,162.5,162.91,2714434,IBM
2/24/2015,162.49,164.99,161.51,164.83,4701626,IBM
2/25/2015,164.94,164.96,162.58,162.81,4004559,IBM
2/26/2015,163.74,164.14,159.77,160.87,7110772,IBM
2/27/2015,161.05,162.29,160.16,161.94,4410037,IBM
3/2/2015,161.68,161.89,159.81,160.48,5917862,IBM
3/3/2015,160.27,161.75,160,161.03,3234401,IBM
3/4/2015,160.54,160.56,158.72,159.42,3633635,IBM
3/5/2015,159.86,161.5,159.7,161.18,3791660,IBM
3/6/2015,160.19,161.44,158.06,158.5,4540174,IBM
3/9/2015,158.2,161.15,158.2,160.77,5193874,IBM
3/10/2015,159.6,160.23,157.81,157.81,4600968,IBM
3/11/2015,158.57,159.14,155.94,156.8,5709890,IBM
3/12/2015,156.27,158.72,156.27,157.98,4567346,IBM
3/13/2015,157.46,157.52,153.4,154.28,6064120,IBM
3/16/2015,155.05,157.09,154.8,157.08,3749638,IBM
3/17/2015,156.2,157.29,155.37,156.96,3311943,IBM
3/18/2015,156.85,160.7,155.8,159.81,5738827,IBM
3/19/2015,159.7,160.92,158.81,159.81,3878559,IBM
3/20/2015,160.95,163,160.35,162.88,9006417,IBM
3/23/2015,162.77,165.35,162.73,164.63,5930127,IBM
3/24/2015,164.79,164.89,162.9,163,4346145,IBM
3/25/2015,163.08,163.08,159.2,159.2,5428930,IBM
3/26/2015,159.27,161.25,158.91,160.59,4396024,IBM
3/27/2015,160.79,160.9,159.23,160.4,3477923,IBM
3/30/2015,161.31,163.6,161.25,162.67,4138018,IBM
3/31/2015,161.08,162.33,160.4,160.5,4255368,IBM
4/1/2015,160.23,160.62,158.39,159.18,3700791,IBM
4/2/2015,159.52,162.54,158.89,160.45,4671578,IBM
4/6/2015,159.69,162.8,158.7,162.04,3465682,IBM
4/7/2015,161.67,163.84,161.62,162.07,3147975,IBM
4/8/2015,161.72,163.55,161.01,161.85,2524323,IBM
4/9/2015,161.7,162.47,160.72,162.34,2263490,IBM
